WORD	arg0(np)-v(v)-arg1(np)-arg2(pp)	arg0(np)-v(v)-arg2(np)-arg1(np)	PREF	LLR	PRES	LOR	MI	DPC2W	DPW2C
announce.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
answer.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
appeal.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
appoint.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
arrest.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
ascribe.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
assimilate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
associate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
ban.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
bid.03	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
bill.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
blind.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
budget.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
build.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
cast.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
cede.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
channel.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
chide.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
clean.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
clear.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
cloak.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
comfort.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
commend.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
conceal.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
confront.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
control.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
couch.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
crown.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
curry.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
declare.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
defend.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
defer.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
deposit.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
designate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
disclose.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
distinguish.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
distract.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
dump.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
elevate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
enlist.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
entrust.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
equate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
equip.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exchange.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exempt.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exert.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exonerate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
expel.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
familiarize.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
finger.03	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
force.03	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
fund.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
gather.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
heal.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
hurl.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
incur.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
insert.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
integrate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
involve.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
justify.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
lambaste.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
lavish.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
lead.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
lead.03	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
leave.15	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
liberate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
look.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
lure.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
maneuver.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
match.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
nominate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
omit.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
oust.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
outsource.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
park.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
pit.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
play.11	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
please.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
predispose.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
pressure.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
prod.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
produce.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
purge.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
rain.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
rank.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
recall.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
reclassify.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
recruit.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
redirect.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
register.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
reinvest.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
relay.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
release.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
request.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
respect.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
restrain.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
rob.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
sacrifice.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
scare.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
scour.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
secure.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
sentence.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
shave.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
shed.03	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
shock.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
shoot.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
sign.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
spend.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
spew.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
splash.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
spray.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
station.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
store.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
stun.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
supplement.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
surrender.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
swap.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
tailor.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
tangle.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
tap.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
tell.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
think.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
track.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
translate.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
trim.02	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
try.04	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
want.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
whip.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
work.07	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
yank.01	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
extend.02	17	2	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.759535266885866	0.343309133472711	0.602779147765734	0.120090888661972	0.00139768070719622	0.0716668511169783
abandon.02	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
absolve.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
absorb.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
address.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
adjust.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
administer.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
adorn.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
aim.02	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
airlift.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
alert.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
align.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
alternate.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
amend.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
americanize.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
amortize.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
append.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
applaud.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
apply.03	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
appraise.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
approach.02	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
ask.02	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
assail.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
assess.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
assure.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
avert.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
awe.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
bank.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
battle.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
beg.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
bequeath.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
blast.02	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
blend.01	1	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.388964745098796	0.194772864180282	21.0275623996349	0.280555560855218	0.000181917409496089	0.176752546434991
